iter	Passed	Remaining
163	763	3890
164	766	3878
165	770	3869
166	773	3857
167	779	3858
168	783	3852
169	786	3841
170	790	3830
171	795	3827
172	798	3817
173	801	3806
174	804	3794
175	808	3783
176	814	3788
177	819	3782
178	822	3772
179	825	3761
180	831	3760
181	835	3753
182	838	3742
183	841	3732
184	846	3727
185	849	3716
186	852	3708
187	856	3697
188	859	3686
189	862	3678
190	866	3668
191	869	3661
192	873	3651
193	876	3641
194	880	3633
195	883	3623
196	887	3616
197	890	3606
198	893	3596
199	896	3587
200	900	3577
201	903	3571
202	907	3561
203	911	3556
204	914	3547
205	918	3539
206	921	3530
207	924	3521
208	929	3518
209	932	3509
210	937	3503
211	941	3498
212	944	3488
213	947	3480
214	952	3477
215	955	3468
216	959	3460
217	962	3453
218	966	3446
219	969	3438
220	973	3430
221	977	3424
222	980	3416
223	983	3407
224	987	3399
225	990	3393
226	994	3385
227	997	3377
228	1001	3372
229	1004	3364
230	1008	3357
231	1011	3349
232	1019	3357
233	1026	3359
234	1030	3353
235	1033	3345
236	1036	3337
237	1041	3333
238	1045	3328
239	1048	3320
240	1051	3311
241	1056	3307
242	1059	3299
243	1062	3291
244	1065	3284
245	1068	3276
246	1072	3270
247	1075	3262
248	1079	3255
249	1082	3248
250	1086	3241
251	1089	3233
252	1092	3225
253	1096	3219
254	1099	3211
255	1102	3204
256	1106	3198
257	1109	3190
258	1113	3184
259	1116	3176
260	1119	3168
261	1123	3163
262	1126	3156
263	1130	3150
264	1133	3143
265	1136	3136
266	1139	3129
267	1143	3122
268	1147	3118
269	1151	3114
270	1155	3107
271	1158	3099
272	1163	3097
273	1167	3092
274	1170	3086
275	1174	3081
276	1178	3076
277	1184	3075
278	1187	3068
279	1192	3067
280	1197	3063
281	1203	3063
282	1206	3056
283	1213	3059
284	1218	3057
285	1222	3051
286	1227	3049
287	1232	3046
288	1236	3043
289	1241	3038
290	1245	3034
291	1248	3027
292	1252	3022
293	1255	3015
294	1259	3010
295	1262	3003
296	1266	2997
297	1269	2991
298	1273	2985
299	1277	2980
300	1281	2977
301	1285	2971
302	1289	2966
303	1292	2959
304	1297	2956
305	1301	2951
306	1304	2944
307	1308	2938
308	1312	2934
309	1316	2930
310	1320	2925
311	1323	2918
312	1328	2914
313	1332	2910
314	1336	2905
315	1339	2899
316	1345	2898
317	1349	2894
318	1352	2887
319	1355	2881
320	1361	2879
321	1365	2874
322	1368	2869
323	1372	2863
324	1377	2860
325	1381	2855
326	1384	2849
327	1388	2844
328	1393	2841
329	1396	2835
330	1399	2829
331	1403	2823
332	1407	2818
333	1410	2812
334	1413	2806
335	1418	2802
336	1422	2799
337	1426	2794
338	1429	2787
339	1434	2784
340	1440	2784
341	1445	2781
342	1450	2777
343	1453	2771
344	1456	2765
345	1461	2762
346	1464	2756
347	1468	2752
348	1472	2747
349	1477	2743
350	1481	2739
351	1486	2737
352	1491	2733
353	1496	2730
354	1500	2726
355	1503	2720
356	1507	2715
357	1510	2709
358	1513	2702
359	1517	2697
360	1520	2691
361	1524	2686
362	1527	2680
363	1531	2675
364	1534	2670
365	1538	2664
366	1542	2660
367	1546	2656
368	1549	2650
369	1554	2646
370	1557	2640
371	1560	2635
372	1564	2629
373	1567	2623
374	1571	2619
375	1575	2613
376	1578	2608
377	1581	2602
378	1584	2595
379	1588	2591
380	1591	2586
381	1595	2581
382	1598	2575
383	1602	2570
384	1605	2564
385	1608	2558
386	1612	2553
387	1615	2548
388	1618	2542
389	1622	2537
390	1625	2531
391	1629	2527
392	1632	2521
393	1640	2523
394	1646	2521
395	1650	2517
396	1654	2513
397	1657	2507
398	1660	2501
399	1664	2496
400	1667	2490
401	1670	2485
402	1673	2479
403	1677	2474
404	1681	2470
405	1684	2464
406	1687	2459
407	1691	2453
408	1694	2448
409	1697	2443
410	1701	2438
411	1706	2434
412	1709	2430
413	1713	2424
414	1716	2419
415	1720	2415
416	1723	2409
417	1727	2404
418	1730	2399
419	1733	2393
420	1738	2390
421	1742	2386
422	1745	2380
423	1748	2375
424	1751	2370
425	1755	2364
426	1758	2360
427	1762	2355
428	1766	2350
429	1769	2345
430	1772	2340
431	1816	2388
432	1823	2388
433	1833	2390
434	1840	2390
435	1848	2390
436	1865	2402
437	1873	2403
438	1881	2404
439	1890	2406
440	1895	2402
441	1915	2417
442	1918	2412
443	1922	2407
444	1925	2401
445	1929	2396
446	1932	2390
447	1936	2386
448	1940	2381
449	1945	2377
450	1948	2372
451	1951	2366
452	1957	2364
453	1963	2361
454	1967	2357
455	1971	2352
456	1975	2346
457	1978	2341
458	1985	2339
459	1989	2335
460	1993	2330
461	1996	2325
462	2002	2322
463	2006	2318
464	2015	2318
465	2019	2314
466	2023	2309
467	2026	2304
468	2033	2302
469	2037	2298
470	2052	2305
471	2058	2302
472	2071	2307
473	2075	2303
474	2080	2299
475	2084	2294
476	2092	2294
477	2097	2290
478	2105	2290
479	2111	2287
480	2115	2282
481	2123	2281
482	2128	2277
483	2132	2273
484	2137	2270
485	2141	2265
486	2147	2262
487	2152	2258
488	2156	2253
489	2161	2249
490	2168	2247
491	2172	2243
492	2184	2246
493	2192	2246
494	2206	2251
495	2210	2246
496	2220	2247
497	2225	2243
498	2235	2244
499	2239	2239
500	2246	2237
501	2251	2233
502	2258	2231
503	2262	2226
504	2270	2225
505	2279	2225
506	2287	2224
507	2292	2219
508	2296	2215
509	2305	2214
510	2309	2210
511	2315	2206
512	2320	2202
513	2324	2197
514	2329	2193
515	2333	2188
516	2343	2189
517	2349	2186
518	2353	2181
519	2358	2176
520	2361	2171
521	2364	2165
522	2368	2159
523	2371	2154
524	2374	2148
525	2378	2143
526	2382	2138
527	2385	2132
528	2389	2127
529	2393	2122
530	2397	2117
531	2400	2111
532	2403	2105
533	2406	2100
534	2410	2095
535	2413	2089
536	2416	2083
537	2420	2078
538	2423	2072
539	2426	2067
540	2429	2061
541	2433	2056
542	2436	2050
543	2439	2045
544	2443	2039
545	2446	2034
546	2450	2029
547	2453	2024
548	2458	2019
549	2461	2013
550	2464	2008
551	2469	2004
552	2472	1998
553	2475	1993
554	2478	1987
555	2481	1981
556	2485	1976
557	2488	1971
558	2491	1965
559	2495	1960
560	2499	1955
561	2502	1950
562	2505	1944
563	2508	1939
564	2511	1933
565	2515	1929
566	2519	1923
567	2522	1918
568	2527	1914
569	2531	1909
570	2535	1904
571	2538	1899
572	2542	1894
573	2545	1889
574	2549	1884
575	2553	1879
576	2558	1875
577	2563	1871
578	2567	1867
579	2570	1861
580	2573	1856
581	2578	1852
582	2583	1847
583	2586	1842
584	2589	1836
585	2594	1832
586	2599	1828
587	2602	1823
588	2605	1818
589	2610	1814
590	2614	1809
591	2617	1803
592	2621	1799
593	2625	1794
594	2628	1788
595	2633	1785
596	2636	1780
597	2641	1775
598	2644	1770
599	2647	1765
600	2653	1761
601	2657	1756
602	2660	1751
603	2665	1747
604	2668	1742
605	2672	1737
606	2675	1732
607	2678	1727
608	2684	1723
609	2687	1718
610	2691	1713
611	2694	1708
612	2697	1702
613	2703	1699
614	2706	1694
615	2709	1689
616	2713	1684
617	2716	1679
618	2719	1674
619	2724	1669
620	2727	1664
621	2731	1659
622	2734	1654
623	2737	1649
624	2742	1645
625	2746	1640
626	2749	1635
627	2752	1630
628	2756	1625
629	2759	1620
630	2763	1616
631	2766	1610
632	2770	1606
633	2773	1601
634	2778	1596
635	2781	1591
636	2784	1586
637	2790	1583
638	2793	1578
639	2796	1573
640	2799	1567
641	2802	1562
642	2806	1558
643	2810	1553
644	2813	1548
645	2817	1544
646	2821	1539
647	2824	1534
648	2827	1529
649	2830	1524
650	2834	1519
651	2838	1514
652	2841	1509
653	2844	1504
654	2848	1500
655	2851	1495
656	2856	1491
657	2859	1486
658	2862	1481
659	2870	1478
660	2873	1473
661	2876	1468
662	2879	1463
663	2883	1458
664	2888	1455
665	2892	1450
666	2895	1445
667	2899	1441
668	2902	1436
669	2906	1431
670	2911	1427
671	2916	1423
672	2919	1418
673	2923	1413
674	2926	1409
675	2930	1404
676	2934	1399
677	2937	1395
678	2943	1391
679	2946	1386
680	2949	1381
681	2952	1376
682	2955	1371
683	2959	1367
684	2963	1362
685	2966	1357
686	2971	1353
687	2974	1349
688	2978	1344
689	2982	1339
690	2985	1335
691	2989	1330
692	2993	1325
693	2996	1321
694	3000	1316
695	3004	1312
696	3007	1307
697	3011	1302
698	3015	1298
699	3018	1293
700	3021	1288
701	3025	1284
702	3028	1279
703	3033	1275
704	3036	1270
705	3039	1265
706	3043	1261
707	3047	1256
708	3051	1252
709	3054	1247
710	3057	1242
711	3063	1239
712	3066	1234
713	3070	1229
714	3073	1225
715	3077	1220
716	3081	1216
717	3084	1211
718	3087	1206
719	3094	1203
720	3097	1198
721	3101	1194
722	3104	1189
723	3107	1184
724	3112	1180
725	3115	1175
726	3118	1171
727	3124	1167
728	3127	1162
729	3130	1157
730	3133	1153
731	3137	1148
732	3141	1144
733	3144	1139
734	3148	1135
735	3153	1131
736	3156	1126
737	3159	1121
738	3163	1117
739	3166	1112
740	3173	1109
741	3177	1104
742	3183	1100
743	3188	1097
744	3191	1092
745	3196	1088
746	3199	1083
747	3204	1079
748	3210	1075
749	3216	1072
750	3220	1067
751	3225	1063
752	3228	1059
753	3233	1054
754	3238	1050
755	3245	1047
756	3250	1043
757	3255	1039
758	3262	1035
759	3266	1031
760	3274	1028
761	3277	1023
762	3283	1019
763	3289	1016
764	3298	1013
765	3303	1009
766	3314	1006
767	3319	1002
768	3327	999
769	3331	995
770	3335	990
771	3342	987
772	3346	982
773	3349	978
774	3354	974
775	3357	969
776	3362	964
777	3365	960
778	3370	956
779	3374	951
780	3377	947
781	3380	942
782	3384	938
783	3387	933
784	3391	928
785	3394	924
786	3397	919
787	3401	914
788	3404	910
789	3407	905
790	3411	901
791	3414	896
792	3418	892
793	3421	887
794	3426	883
795	3429	878
796	3432	874
797	3435	869
798	3438	865
799	3442	860
800	3446	856
801	3449	851
802	3452	846
803	3455	842
804	3459	837
805	3462	833
806	3465	828
807	3469	824
808	3472	819
809	3478	815
810	3482	811
811	3487	807
812	3490	802
813	3494	798
814	3498	794
815	3503	789
816	3506	785
817	3510	781
818	3513	776
819	3517	772
820	3521	767
821	3524	763
822	3528	758
823	3531	754
824	3535	749
825	3538	745
826	3541	740
827	3546	736
828	3549	732
829	3552	727
830	3555	723
831	3558	718
832	3562	714
833	3565	709
834	3569	705
835	3572	700
836	3575	696
837	3578	691
838	3582	687
839	3585	683
840	3589	678
841	3592	674
842	3595	669
843	3599	665
844	3602	660
845	3605	656
846	3609	651
847	3613	647
848	3619	643
849	3628	640
850	3633	636
851	3638	632
852	3642	627
853	3646	623
854	3654	619
855	3661	616
856	3669	612
857	3674	608
858	3679	603
859	3685	599
860	3689	595
861	3694	591
862	3699	587
863	3710	584
864	3716	580
865	3728	576
866	3740	573
867	3746	569
868	3754	565
869	3766	562
870	3770	558
871	3774	554
872	3779	549
873	3782	545
874	3787	541
875	3790	536
876	3794	532
877	3797	527
878	3800	523
879	3804	518
880	3807	514
881	3810	509
882	3813	505
883	3816	500
884	3821	496
885	3824	492
886	3827	487
887	3830	483
888	3833	478
889	3838	474
890	3842	470
891	3845	465
892	3848	461
893	3851	456
894	3854	452
895	3857	447
896	3860	443
897	3865	439
898	3869	434
899	3873	430
900	3876	425
901	3879	421
902	3884	417
903	3888	412
904	3895	408
905	3899	404
906	3909	400
907	3913	396
908	3920	392
909	3923	388
910	3927	383
911	3933	379
912	3939	375
913	3943	371
914	3949	366
915	3952	362
916	3955	358
917	3963	354
918	3967	349
919	3971	345
920	3974	340
921	3980	336
922	3983	332
923	3989	328
924	3994	323
925	3997	319
926	4001	315
927	4007	310
928	4010	306
929	4013	302
930	4017	297
931	4020	293
932	4025	289
933	4032	284
934	4036	280
935	4039	276
936	4043	271
937	4046	267
938	4049	263
939	4054	258
940	4058	254
941	4061	250
942	4064	245
943	4068	241
944	4071	236
945	4075	232
946	4079	228
947	4083	223
948	4087	219
949	4097	215
950	4100	211
951	4104	206
952	4107	202
953	4110	198
954	4118	194
955	4125	189
956	4132	185
957	4136	181
958	4142	177
959	4147	172
960	4150	168
961	4156	164
962	4161	159
963	4166	155
964	4170	151
965	4175	146
966	4180	142
967	4183	138
968	4187	133
969	4191	129
970	4195	125
971	4198	120
972	4202	116
973	4205	112
974	4209	107
975	4212	103
976	4215	99
977	4219	94
978	4223	90
979	4226	86
980	4230	81
981	4233	77
982	4238	73
983	4243	69
984	4246	64
985	4251	60
986	4256	56
987	4263	51
988	4268	47
989	4271	43
990	4279	38
991	4283	34
992	4286	30
993	4292	25
994	4295	21
995	4303	17
996	4310	12
997	4313	8
998	4317	4
999	4320	0
